test_number,compressor_name,shuffle,level,trunc,bytes_read,compress_time,bytes_written,shape,chunk_shape,chunk_size,read_time,read_bps,compress_bps,storage_ratio
735,blosc-lz4hc,0,5,0,2147483648,19.316719825030304,665545899,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.959549346007407,215620564.0831415,111172272.90408407,3.2266499594192526
736,blosc-lz4hc,1,7,0,2147483648,25.428957983036526,443795890,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.325069405022077,230291438.56489247,84450320.3565231,4.838899359793531
737,blosc-lz4hc,0,7,0,2147483648,34.177515447023325,574147927,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.486021094024181,226384026.21229988,62833228.80297415,3.74029678940215
738,blosc-lz4hc,1,9,0,2147483648,55.03971441905014,414921768,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.525252160034142,225451632.34736902,39016983.83915889,5.175635056100504
739,blosc-lz4hc,0,9,0,2147483648,83.02255787700415,519101209,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.499452321091667,226063942.99510664,25866266.987117447,4.136926693229874
740,blosc-zlib,1,1,0,2147483648,9.524214428965934,375622511,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.508908367948607,225839135.7769793,225476196.91014847,5.717132453757544
741,blosc-zlib,0,1,0,2147483648,11.287063371040858,502044752,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.493852834915742,226197275.78904048,190260617.61199856,4.277474546731244
742,blosc-zlib,1,3,0,2147483648,13.15799535496626,352049010,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.147544253035448,234760673.31266487,163207509.20385978,6.099956503215277
743,blosc-zlib,0,3,0,2147483648,15.883705770014785,433854816,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.295964641030878,231012458.73089448,135200417.2763017,4.9497748297439665
744,blosc-zlib,1,5,0,2147483648,18.254913920070976,334627039,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.674432293046266,221975159.15673482,117638661.97357836,6.417543706024306
745,blosc-zlib,0,5,0,2147483648,19.37487082206644,406893388,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.760186629020609,220024855.0181146,110838604.69171162,5.277755086057088
746,blosc-zlib,1,7,0,2147483648,53.58540537196677,319468524,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.398700000019744,228487306.54191417,40075905.61446899,6.722050802100303
747,blosc-zlib,0,7,0,2147483648,52.18771663901862,375036803,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.474433677038178,226660898.28720286,41149216.44980372,5.726061098062421
748,blosc-zlib,1,9,0,2147483648,360.72769612504635,308007028,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.414393245941028,228106431.4926379,5953198.689949147,6.972190413784974
749,blosc-zlib,0,9,0,2147483648,652.7133351790253,352270871,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.022883875994012,214258059.31399408,3290086.9834549823,6.096114736662402
750,blosc-zstd,1,1,0,2147483648,7.282818208099343,310012838,"(1024, 1024, 1024)","(512, 256, 256)",64.0,14.740306428982876,145687856.51413235,294869868.5917696,6.92707973596887
751,blosc-zstd,0,1,0,2147483648,9.273064885986969,416624861,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.11221872700844,212365229.2314788,231582942.03733858,5.1544779225260875
752,blosc-zstd,1,3,0,2147483648,8.608000995940529,309144597,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.650475764996372,222526194.59335095,249475301.99087313,6.94653462761311
753,blosc-zstd,0,3,0,2147483648,9.941279063001275,399275046,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.49125877500046,226259097.8613262,216016835.9011616,5.3784569547078585
754,blosc-zstd,1,5,0,2147483648,18.271151899010874,290954826,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.570015784003772,224397085.27853286,117534113.87906288,7.380814669834691
755,blosc-zstd,0,5,0,2147483648,22.875616351957433,360221324,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.893824746948667,217052929.77443337,93876537.1371619,5.961567250249738
756,blosc-zstd,1,7,0,2147483648,34.17072677705437,276822760,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.68688844598364,221689726.27019212,62845711.828465834,7.75761230037588
757,blosc-zstd,0,7,0,2147483648,63.137546185054816,319940318,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.982904460979626,215116117.3978887,34012782.848826125,6.7121382557355584
758,blosc-zstd,1,9,0,2147483648,74.86751692998223,249125461,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.667480945005082,222134769.1519935,28683783.515998997,8.620089008084163
759,blosc-zstd,0,9,0,2147483648,160.62742007302586,274020009,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.747066922020167,220321011.9701235,13369346.572482407,7.836959263803251
760,blosc-blosclz,1,1,0,2147483648,15.169133570976555,1079088457,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.879689750960097,217363470.12225866,141569301.76347244,1.9900904639182884
761,blosc-blosclz,0,1,0,2147483648,32.47097065800335,2120329084,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.867797893937677,217625418.66806126,66135492.85662313,1.0128067686308264
762,blosc-blosclz,1,3,0,2147483648,15.920564220054075,1078687417,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.10385088995099,212541106.49394357,134887408.40572459,1.9908303500679474
763,blosc-blosclz,0,3,0,2147483648,32.5979227561038,2121421661,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.591207428951748,223901282.9101857,65877929.21860012,1.0122851517353295
764,blosc-blosclz,1,5,0,2147483648,15.862316054990515,1078485807,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.74881354602985,220281538.6570349,135382729.7700559,1.991202511949237
765,blosc-blosclz,0,5,0,2147483648,32.78516343992669,2086634458,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.570783708011732,224379080.49288952,65501691.09069422,1.0291614037938983
766,blosc-blosclz,1,7,0,2147483648,16.276957829948515,1074833580,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.525940541061573,225435340.3470524,131933968.89244092,1.9979685115532024
767,blosc-blosclz,0,7,0,2147483648,32.23021340998821,1839138910,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.836143763968721,218325768.6682617,66629519.96881567,1.1676571227564316
768,blosc-blosclz,1,9,0,2147483648,12.189576899050735,652244157,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.9730419870466,215328848.5889502,176173764.3385502,3.2924536386456276
769,blosc-blosclz,0,9,0,2147483648,15.276448427001014,991004417,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.49867510003969,226082440.48593962,140574797.75235832,2.166976868277672
770,blosc-lz4,1,1,0,2147483648,11.675203033024445,711161247,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.626131028984673,223088969.13348043,183935443.51439834,3.019685981286323
771,blosc-lz4,0,1,0,2147483648,19.308149460004643,1206113390,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.522602456039749,225514365.20779568,111221619.26746778,1.7804989695040199
772,blosc-lz4,1,3,0,2147483648,11.797573245014064,705922233,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.435980404959992,227584581.1285473,182027574.94280258,3.0420966327603964
773,blosc-lz4,0,3,0,2147483648,19.427934736944735,1204178003,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.722710554022342,220872938.26838994,110535868.94731954,1.7833606349309803
774,blosc-lz4,1,5,0,2147483648,10.417914945981465,594519117,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.865686337929219,217671997.10615885,206133728.21097523,3.612135567374867
775,blosc-lz4,0,5,0,2147483648,14.29011142195668,886573378,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.754860739107244,220144982.633195,150277599.9843082,2.422228888537639
776,blosc-lz4,1,7,0,2147483648,10.255200129933655,589453501,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.538958554971032,225127684.07835078,209404362.7419578,3.6431773572585837
777,blosc-lz4,0,7,0,2147483648,13.795239175087772,884779275,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.948103987029754,215868636.95834598,155668460.74535975,2.4271405407862883
778,blosc-lz4,1,9,0,2147483648,9.57551415800117,586805884,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.435558295925148,227594762.34993058,224268233.8060763,3.6596150559390095
779,blosc-lz4,0,9,0,2147483648,13.872852346976288,884246688,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.452502517029643,227186784.0427538,154797556.71645012,2.4286024218617146
780,blosc-lz4hc,1,1,0,2147483648,11.694998343009502,589752965,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.588256492977962,223970192.03363273,183624108.786952,3.641327429358494
781,blosc-lz4hc,0,1,0,2147483648,16.61119368299842,845131442,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.709320313995704,221177546.78506842,129279309.4212099,2.5410055066913486
782,blosc-lz4hc,1,3,0,2147483648,11.81040198507253,538920490,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.68537393992301,221724391.98739603,181829852.25348464,3.9847875296038566
783,blosc-lz4hc,0,3,0,2147483648,16.967370801023208,755614860,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.006086799083278,214617731.29898742,126565492.86177546,2.8420346947650024
784,blosc-lz4hc,1,5,0,2147483648,14.31032349995803,463854546,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.607351104961708,223525051.2382059,150065346.04240763,4.629648812367142
785,blosc-lz4hc,0,5,0,2147483648,18.645678799017332,624190347,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.530233777943067,225333784.8826093,115173261.92024595,3.440430724892322
786,blosc-lz4hc,1,7,0,2147483648,25.031409788993187,414073844,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.678794198902324,221875122.44485444,85791558.13046901,5.186233516358015
787,blosc-lz4hc,0,7,0,2147483648,33.85453853593208,538710184,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.683151292963885,221775286.06420067,63432666.36822512,3.9863431429022325
788,blosc-lz4hc,1,9,0,2147483648,58.089405864011496,383952137,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.631181059055962,222971994.2790167,36968593.77469454,5.593102475686963
789,blosc-lz4hc,0,9,0,2147483648,86.43053702800535,486077288,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.881727776955813,217318640.67414722,24846353.17381135,4.417988046378336
790,blosc-zlib,1,1,0,2147483648,9.2331732949242,347284100,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.704153059981763,221295319.0995975,232583487.75718823,6.183650930175036
791,blosc-zlib,0,1,0,2147483648,11.07877780799754,464786691,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.862780289025977,217736133.73395747,193837595.1948216,4.620363899361309
792,blosc-zlib,1,3,0,2147483648,13.150451074005105,323522635,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.573303794953972,224320014.69878402,163301139.70348865,6.637815768284652
793,blosc-zlib,0,3,0,2147483648,15.764201151905581,402432856,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.521030250005424,225551604.3548729,136225339.12797806,5.336253280472706
794,blosc-zlib,1,5,0,2147483648,17.92786536796484,304617886,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.535023863078095,225220584.53524935,119784681.77462561,7.0497621666247134
795,blosc-zlib,0,5,0,2147483648,18.22676709596999,369282174,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.59508486604318,223810802.92472485,117820326.37454489,5.815291934454437
796,blosc-zlib,1,7,0,2147483648,50.47168588999193,289958504,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.642318760044873,222714442.59845296,42548284.45161619,7.406175774723958
797,blosc-zlib,0,7,0,2147483648,50.506682510022074,340493272,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.550661545945331,224851821.799894,42518802.29064488,6.3069782124799225
798,blosc-zlib,1,9,0,2147483648,409.28087742603384,279078261,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.98071080003865,215163397.78041497,5246967.95390373,7.694915541988418
799,blosc-zlib,0,9,0,2147483648,668.9294116520323,317722556,"(1024, 1024, 1024)","(512, 256, 256)",64.0,11.113908018916845,193224889.42186624,3210329.237424966,6.758990217867944
800,blosc-zstd,1,1,0,2147483648,7.729370574932545,347027290,"(1024, 1024, 1024)","(512, 256, 256)",64.0,14.737230069935322,145718268.48119667,277834220.41693753,6.188227006584986
801,blosc-zstd,0,1,0,2147483648,8.994883724022657,460483838,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.916539076017216,216555759.1754577,238745014.8204485,4.66353750291666
802,blosc-zstd,1,3,0,2147483648,9.115320315002464,349446366,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.567982476903126,224444772.2583076,235590585.2771362,6.145388411336348
803,blosc-zstd,0,3,0,2147483648,11.128749569063075,445648337,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.36844018904958,229225314.42428523,192967200.37350932,4.818785283608048
804,blosc-zstd,1,5,0,2147483648,20.108321664039977,333864680,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.447055162978359,227317784.32031152,106795767.63685745,6.432197763477107
805,blosc-zstd,0,5,0,2147483648,26.21354859205894,408803028,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.437521186075173,227547425.39476982,81922660.73623289,5.253101129182438
806,blosc-zstd,1,7,0,2147483648,35.681911049061455,319662532,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.080159938079305,213040632.40976572,60184098.46510969,6.71797108833512
807,blosc-zstd,0,7,0,2147483648,71.7903297910234,364022471,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.566635707975365,224476369.07609212,29913271.804868065,5.899316166116569
808,blosc-zstd,1,9,0,2147483648,94.71171303407755,298634295,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.660750283976085,222289530.8205977,22673897.231985755,7.191014843087596
809,blosc-zstd,0,9,0,2147483648,197.1933812450152,318876182,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.65794772701338,222354035.11177287,10890242.027605,6.734537633168225
810,blosc-blosclz,1,1,0,2147483648,16.251811855938286,1081068476,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.10377895401325,212542619.72417885,132138106.63303527,1.9864455357590134
811,blosc-blosclz,0,1,0,2147483648,32.928296988946386,2147484564,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.597967030946165,223743594.9796445,65216966.693445556,0.9999995734544428
812,blosc-blosclz,1,3,0,2147483648,16.42217994609382,1080610779,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.461598824011162,226968368.4484937,130767270.54807365,1.9872869026785822
813,blosc-blosclz,0,3,0,2147483648,30.94631392590236,2147484564,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.479986075079069,226528143.71165505,69393842.93528205,0.9999995734544428
814,blosc-blosclz,1,5,0,2147483648,16.303349577006884,1080354169,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.523085008957423,225502937.96391344,131720395.11614609,1.9877589309325838
815,blosc-blosclz,0,5,0,2147483648,31.574644909938797,2147484564,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.336780473939143,230002585.36591542,68012915.24022914,0.9999995734544428
816,blosc-blosclz,1,7,0,2147483648,16.895737104932778,1080185979,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.311098066042177,230636991.76705378,127102098.87043245,1.98806843427839
817,blosc-blosclz,0,7,0,2147483648,34.55208810104523,1979220984,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.463690256001428,226918209.48368073,62152065.649978384,1.08501459178143
818,blosc-blosclz,1,9,0,2147483648,12.879872350022197,709955484,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.743539636023343,220400770.99501166,166731749.32485253,3.0248145079473745
819,blosc-blosclz,0,9,0,2147483648,17.607391558005475,1070571566,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.019516999018379,214330056.84908673,121964894.1710286,2.0059225522154396
820,blosc-lz4,1,1,0,2147483648,12.75812259002123,748963722,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.65313284797594,222464942.9174988,168322857.2893362,2.867273253590245
821,blosc-lz4,0,1,0,2147483648,19.87509373994544,1295637785,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.679541299003176,221857997.36410582,108048982.11292134,1.6574722294009048
822,blosc-lz4,1,3,0,2147483648,12.10748195904307,739372447,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.917283945018426,216539494.0697153,177368312.85518008,2.904468048158143
823,blosc-lz4,0,3,0,2147483648,21.30308835604228,1292532912,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.58085349702742,224143250.7726252,100806212.32512048,1.6614537456358403
824,blosc-lz4,1,5,0,2147483648,10.700575222959742,636201938,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.41972976597026,227977203.31192568,200688617.5046217,3.3754748606251495
825,blosc-lz4,0,5,0,2147483648,14.27584041794762,935631091,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.373950132983737,229090577.34836212,150427826.6728296,2.295224761828698
826,blosc-lz4,1,7,0,2147483648,10.871751497965306,625931104,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.497368236072361,226113550.05100784,197528765.11221862,3.4308626528966997
827,blosc-lz4,0,7,0,2147483648,15.173403131077066,932069286,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.864214533939958,217704475.16232735,141529466.35957226,2.303995722481086
828,blosc-lz4,1,9,0,2147483648,10.500777798006311,619700285,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.582107513095252,224113917.01305497,204507103.1221824,3.4653584966481015
829,blosc-lz4,0,9,0,2147483648,15.15883000800386,930764743,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.739173863083124,220499569.90090865,141665527.40984157,2.3072249611414426
830,blosc-lz4hc,1,1,0,2147483648,12.712641641963273,633636985,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.608940067933872,223488088.469445,168925051.80916545,3.3891387321717024
831,blosc-lz4hc,0,1,0,2147483648,17.766946327057667,924606168,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.629936069017276,223000820.83713648,120869597.31113447,2.3225928209468747
832,blosc-lz4hc,1,3,0,2147483648,12.763501554029062,581134851,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.008291519945487,214570453.2806911,168251920.43966198,3.69532758929304
833,blosc-lz4hc,0,3,0,2147483648,17.787476447061636,830947596,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.42320775706321,227893059.70574015,120730090.88114627,2.5843791574071777
834,blosc-lz4hc,1,5,0,2147483648,16.30933904205449,507236356,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.562928340979852,224563394.3315695,131672021.92943567,4.23369425830352
835,blosc-lz4hc,0,5,0,2147483648,21.534145756973885,690531639,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.398591291974299,228489949.32185125,99724580.31238747,3.1098989918983277
836,blosc-lz4hc,1,7,0,2147483648,28.50180702796206,459154802,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.506709890905768,225891362.27395648,75345526.19394216,4.6770362384231365
837,blosc-lz4hc,0,7,0,2147483648,37.8458010700997,595038192,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.203588781994767,210463562.76033443,56742983.03323886,3.6089845607758906
838,blosc-lz4hc,1,9,0,2147483648,60.282973028952256,431886725,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.398241905961186,228498443.59059095,35623386.506976396,4.972330761034621
839,blosc-lz4hc,0,9,0,2147483648,96.13245372800156,536514781,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.528700630995445,225370040.59237155,22338799.90285194,4.002655143996862
840,blosc-zlib,1,1,0,2147483648,9.786277394974604,389013971,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.506623493041843,225893415.21432945,219438256.37956718,5.52032525330562
841,blosc-zlib,0,1,0,2147483648,11.98974949400872,521438383,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.356875297031365,229508631.87001404,179109967.98332593,4.11838429623237
842,blosc-zlib,1,3,0,2147483648,14.54297794192098,365252856,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.391299951006658,228667347.3537399,147664643.14091775,5.879443822884166
843,blosc-zlib,0,3,0,2147483648,17.107881202013232,449332741,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.499779668985866,226056153.17699796,125525985.51755708,4.7792725792042825
844,blosc-zlib,1,5,0,2147483648,20.12160631606821,349887609,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.500598218059167,226036676.71346903,106725259.12034747,6.137638466642584
845,blosc-zlib,0,5,0,2147483648,21.278129248996265,426370015,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.828976444085129,218484972.49093628,100924457.35572836,5.036666680230785
846,blosc-zlib,1,7,0,2147483648,60.71017592702992,334939357,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.494231950957328,226188243.46117473,35372713.308904745,6.411559594652235
847,blosc-zlib,0,7,0,2147483648,57.57053582801018,392985427,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.721274075098336,220905575.89574772,37301783.231886655,5.464537615029679
848,blosc-zlib,1,9,0,2147483648,340.75338528107386,322959387,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.339535349979997,207696339.8557513,6302163.795756942,6.649392259343123
849,blosc-zlib,0,9,0,2147483648,699.1635685609654,370159622,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.23327376798261,209853043.77558497,3071503.92921645,5.801507026609185
850,blosc-zstd,1,1,0,2147483648,7.095039456966333,268872708,"(1024, 1024, 1024)","(512, 256, 256)",64.0,15.366306961979717,139752749.52618343,302673954.250032,7.986990066689848
851,blosc-zstd,0,1,0,2147483648,8.56246374908369,366514954,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.600748348981142,202578495.14995787,250802071.8020339,5.859197897829839
852,blosc-zstd,1,3,0,2147483648,8.187419706955552,261802850,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.960266942973249,215605029.49321082,262290651.37281576,8.202674829552084
853,blosc-zstd,0,3,0,2147483648,10.130790214985609,341851184,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.132078364957124,211948977.36157486,211975927.09238136,6.281925435718251
854,blosc-zstd,1,5,0,2147483648,17.61223578697536,240502425,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.001082605100237,214725118.54915097,121931347.841034,8.929155903521554
855,blosc-zstd,0,5,0,2147483648,22.93450475798454,301874671,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.897317772032693,216976326.05757526,93635492.48877344,7.113825220533325
856,blosc-zstd,1,7,0,2147483648,37.099976146942936,223963978,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.179226262960583,210967277.1312791,57883693.49603892,9.588522525707237
857,blosc-zstd,0,7,0,2147483648,58.974832450039685,267295677,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.256595581071451,209375872.4350194,36413560.81544162,8.034112904863777
858,blosc-zstd,1,9,0,2147483648,98.67127403896302,206915032,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.321294975001365,208063392.5492199,21764020.672845554,10.37857727030678
859,blosc-zstd,0,9,0,2147483648,208.71120125509333,219327396,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.146916133002378,211639045.78016648,10289259.20164332,9.791223928997908
860,blosc-blosclz,1,1,0,2147483648,15.385029305005446,1079057122,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.712769643985666,200460172.23992437,139582681.67232716,1.9901482546352167
861,blosc-blosclz,0,1,0,2147483648,32.14658624806907,2066966114,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.335661888937466,207774177.5104417,66802852.14200595,1.0389544528353114
862,blosc-blosclz,1,3,0,2147483648,15.981015864992514,1078653442,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.416580924065784,206160127.1717282,134377167.643279,1.9908930564558474
863,blosc-blosclz,0,3,0,2147483648,33.74355108907912,2057075745,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.150699332007207,211560167.21217915,63641305.632916,1.0439497199943895
864,blosc-blosclz,1,5,0,2147483648,15.916389052057639,1078451902,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.054348337929696,213587551.95487797,134922791.90815443,1.991265112535357
865,blosc-blosclz,0,5,0,2147483648,33.11036047199741,1869351267,"(1024, 1024, 1024)","(512, 256, 256)",64.0,11.233733530971222,191163840.77292046,64858359.05701486,1.1487855096631232
866,blosc-blosclz,1,7,0,2147483648,18.032036583987065,1061481007,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.236609308980405,209784664.35326868,119092684.7335161,2.023101340333261
867,blosc-blosclz,0,7,0,2147483648,29.96702516404912,1666984598,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.274433944025077,209012356.27183458,71661555.8682914,1.2882444448355965
868,blosc-blosclz,1,9,0,2147483648,11.96920274104923,584546540,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.276183441048488,208976772.3902066,179417434.43237472,3.673759916532908
869,blosc-blosclz,0,9,0,2147483648,16.260014662053436,905738016,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.443452661042102,205629662.6891315,132071445.97548597,2.370976606992722
870,blosc-lz4,1,1,0,2147483648,11.380082349060103,671648963,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.207626680028625,210380308.3043372,188705457.66985276,3.197330400702189
871,blosc-lz4,0,1,0,2147483648,17.850623636040837,1109501769,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.023641138104722,214241872.6301337,120303004.07343635,1.935538732791331
872,blosc-lz4,1,3,0,2147483648,11.880424947943538,668948784,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.350497935083695,207476361.1826792,180758151.11072454,3.2102362682521894
873,blosc-lz4,0,3,0,2147483648,17.56595048692543,1108084958,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.056656457018107,213538531.138882,122252630.14366348,1.9380135363230877
874,blosc-lz4,1,5,0,2147483648,9.675007904064842,559409317,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.935122787952423,216150690.21633956,221961952.82670105,3.838841404209219
875,blosc-lz4,0,5,0,2147483648,14.635386414942332,831431741,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.867928907973692,217622529.30954388,146732282.0945457,2.582874266283274
876,blosc-lz4,1,7,0,2147483648,9.540060695027933,557588678,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.311600342974998,208259006.99914345,225101675.62342876,3.851375992250689
877,blosc-lz4,0,7,0,2147483648,13.788901483057998,830402283,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.08852321410086,212864024.04253125,155740009.50246453,2.5860762812955804
878,blosc-lz4,1,9,0,2147483648,9.79627360694576,556818769,"(1024, 1024, 1024)","(512, 256, 256)",64.0,9.961065293988213,215587749.3641235,219214339.46856993,3.856701260010867
879,blosc-lz4,0,9,0,2147483648,13.716012128046714,830162196,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.13739751407411,211837766.54891673,156567639.91982716,2.5868241873061635
880,blosc-lz4hc,1,1,0,2147483648,11.358747111051343,539056790,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.08271705196239,212986602.41408214,189059904.84730786,3.9837799798421982
881,blosc-lz4hc,0,1,0,2147483648,16.242620355915278,758575529,"(1024, 1024, 1024)","(512, 256, 256)",64.0,10.071903996053152,213215261.86523703,132212881.96999101,2.830942425510275
